activity_id,viewer_id,movie_id,watch_date,watch_month,completion_pct,device,platform
A02912,V0276,M015,2025-02-22,2025-02,98,TV,Web
A02913,V0276,M011,2025-02-27,2025-02,54,Tablet,iOS
A02914,V0276,M025,2025-04-24,2025-04,58,TV,iOS
A02915,V0276,M015,2025-03-10,2025-03,80,TV,SmartTV
A02916,V0276,M014,2025-03-19,2025-03,76,Tablet,SmartTV
A02917,V0276,M001,2025-01-01,2025-01,96,Tablet,Web
A02918,V0276,M022,2025-05-08,2025-05,91,Laptop,Web
A02919,V0276,M013,2025-03-12,2025-03,85,TV,Web
A02920,V0276,M004,2025-04-16,2025-04,51,Laptop,SmartTV
A02921,V0276,M017,2025-03-29,2025-03,71,Mobile,SmartTV
A02922,V0277,M025,2025-01-08,2025-01,57,Laptop,iOS
A02923,V0277,M020,2025-02-12,2025-02,85,Tablet,iOS
A02924,V0277,M011,2025-02-13,2025-02,24,TV,SmartTV
A02925,V0277,M005,2025-04-28,2025-04,70,Tablet,Web
A02926,V0277,M018,2025-01-16,2025-01,89,TV,Web
A02927,V0277,M018,2025-03-06,2025-03,86,Mobile,Android
A02928,V0277,M001,2025-02-18,2025-02,25,Laptop,SmartTV
A02929,V0277,M010,2025-03-02,2025-03,96,Tablet,Web
A02930,V0277,M024,2025-01-28,2025-01,64,Tablet,Android
A02931,V0277,M001,2025-02-08,2025-02,67,Mobile,iOS
A02932,V0277,M001,2025-02-24,2025-02,64,Tablet,SmartTV
A02933,V0278,M019,2025-04-02,2025-04,46,Mobile,Web
A02934,V0278,M013,2025-03-16,2025-03,91,Laptop,Android
A02935,V0278,M015,2025-03-17,2025-03,77,Mobile,SmartTV
A02936,V0278,M024,2025-01-05,2025-01,35,Tablet,Android
A02937,V0278,M014,2025-01-09,2025-01,34,TV,SmartTV
A02938,V0279,M023,2025-02-01,2025-02,49,Laptop,Web
A02939,V0279,M010,2025-03-06,2025-03,96,Mobile,SmartTV
A02940,V0279,M016,2025-03-12,2025-03,63,Tablet,SmartTV
A02941,V0279,M012,2025-02-12,2025-02,24,Tablet,Android
A02942,V0279,M025,2025-02-02,2025-02,61,Laptop,SmartTV
A02943,V0279,M016,2025-02-05,2025-02,74,TV,Android
A02944,V0279,M006,2025-02-01,2025-02,21,Laptop,Android
A02945,V0279,M007,2025-03-17,2025-03,23,Laptop,SmartTV
A02946,V0279,M010,2025-05-03,2025-05,58,Laptop,Web
A02947,V0279,M012,2025-02-27,2025-02,75,Laptop,Android
A02948,V0279,M004,2025-03-01,2025-03,48,Laptop,iOS
A02949,V0279,M016,2025-01-21,2025-01,56,Laptop,Web
A02950,V0279,M007,2025-01-27,2025-01,96,Mobile,iOS
A02951,V0280,M013,2025-02-02,2025-02,43,Mobile,iOS
A02952,V0280,M023,2025-05-01,2025-05,38,Tablet,SmartTV
A02953,V0280,M006,2025-04-19,2025-04,88,TV,Web
A02954,V0280,M018,2025-03-24,2025-03,61,Laptop,Android
A02955,V0280,M006,2025-03-20,2025-03,64,TV,Web
A02956,V0280,M004,2025-04-14,2025-04,84,Laptop,SmartTV
A02957,V0280,M012,2025-01-22,2025-01,28,Mobile,Web
A02958,V0280,M002,2025-01-13,2025-01,59,Mobile,Web
A02959,V0280,M015,2025-04-27,2025-04,54,Tablet,Android
A02960,V0281,M021,2025-02-24,2025-02,38,Laptop,SmartTV
A02961,V0281,M017,2025-03-17,2025-03,79,Mobile,Web
A02962,V0281,M019,2025-03-18,2025-03,93,Tablet,Android
A02963,V0281,M009,2025-03-16,2025-03,46,Mobile,Web
A02964,V0281,M008,2025-05-06,2025-05,88,Mobile,Android
A02965,V0281,M007,2025-02-01,2025-02,47,Tablet,iOS
A02966,V0281,M003,2025-02-21,2025-02,86,TV,SmartTV
A02967,V0281,M002,2025-05-02,2025-05,88,TV,iOS
A02968,V0281,M012,2025-02-14,2025-02,89,Tablet,Android
A02969,V0281,M001,2025-03-15,2025-03,75,TV,Web
A02970,V0281,M022,2025-01-17,2025-01,43,Mobile,SmartTV
A02971,V0281,M023,2025-03-20,2025-03,61,TV,Web
A02972,V0281,M024,2025-02-27,2025-02,85,Mobile,iOS
A02973,V0282,M019,2025-01-28,2025-01,74,Tablet,Android
A02974,V0282,M010,2025-03-13,2025-03,83,Mobile,SmartTV
A02975,V0282,M015,2025-04-07,2025-04,95,Tablet,iOS
A02976,V0282,M010,2025-02-27,2025-02,70,TV,Web
A02977,V0282,M013,2025-04-21,2025-04,63,Mobile,iOS
A02978,V0282,M023,2025-01-10,2025-01,26,Laptop,SmartTV
A02979,V0282,M008,2025-01-05,2025-01,49,Laptop,Android
A02980,V0282,M004,2025-01-22,2025-01,96,Tablet,Web
A02981,V0282,M010,2025-02-13,2025-02,57,Tablet,Web
A02982,V0282,M024,2025-03-18,2025-03,98,Tablet,Web
A02983,V0282,M015,2025-02-13,2025-02,67,Tablet,Web
A02984,V0282,M021,2025-03-31,2025-03,36,Mobile,iOS
A02985,V0282,M006,2025-02-06,2025-02,76,Tablet,iOS
A02986,V0282,M005,2025-03-18,2025-03,89,TV,SmartTV
A02987,V0282,M003,2025-04-29,2025-04,62,Laptop,Web
A02988,V0282,M011,2025-01-26,2025-01,46,Tablet,SmartTV
A02989,V0282,M025,2025-02-10,2025-02,70,Mobile,iOS
A02990,V0282,M006,2025-02-25,2025-02,23,TV,Web
A02991,V0283,M018,2025-01-30,2025-01,93,TV,SmartTV
A02992,V0283,M018,2025-01-21,2025-01,63,Mobile,iOS
A02993,V0283,M024,2025-02-12,2025-02,76,Tablet,iOS
A02994,V0283,M012,2025-03-22,2025-03,91,Tablet,SmartTV
A02995,V0283,M019,2025-02-23,2025-02,67,Mobile,Web
A02996,V0283,M024,2025-01-06,2025-01,79,Mobile,Web
A02997,V0283,M007,2025-02-02,2025-02,70,Mobile,iOS
A02998,V0283,M004,2025-03-03,2025-03,30,Mobile,Android
A02999,V0283,M018,2025-02-02,2025-02,80,Laptop,Android
A03000,V0283,M021,2025-03-22,2025-03,35,TV,SmartTV
A03001,V0283,M002,2025-01-16,2025-01,87,Laptop,iOS
A03002,V0283,M017,2025-02-01,2025-02,56,Laptop,iOS
A03003,V0283,M005,2025-03-18,2025-03,79,TV,SmartTV
A03004,V0283,M003,2025-03-29,2025-03,87,Tablet,Android
A03005,V0283,M013,2025-04-13,2025-04,76,Mobile,Android
A03006,V0284,M017,2025-04-13,2025-04,51,TV,Web
A03007,V0284,M008,2025-01-16,2025-01,20,Laptop,Web
A03008,V0284,M025,2025-04-21,2025-04,66,Laptop,SmartTV
A03009,V0284,M022,2025-03-05,2025-03,62,Tablet,SmartTV
A03010,V0284,M008,2025-05-05,2025-05,43,Laptop,Web
A03011,V0284,M004,2025-01-26,2025-01,57,TV,SmartTV
A03012,V0284,M022,2025-01-11,2025-01,37,TV,SmartTV
A03013,V0284,M016,2025-02-16,2025-02,23,TV,SmartTV
A03014,V0284,M025,2025-04-07,2025-04,20,Laptop,Android
A03015,V0284,M010,2025-02-15,2025-02,30,Tablet,Web
A03016,V0284,M009,2025-01-18,2025-01,72,Mobile,iOS
A03017,V0284,M004,2025-04-29,2025-04,46,Laptop,Web
A03018,V0284,M014,2025-03-09,2025-03,67,Mobile,iOS
A03019,V0285,M022,2025-01-01,2025-01,82,TV,iOS
A03020,V0285,M009,2025-02-06,2025-02,73,TV,SmartTV
A03021,V0285,M005,2025-01-27,2025-01,53,Laptop,SmartTV
A03022,V0285,M004,2025-02-28,2025-02,60,TV,iOS
A03023,V0285,M019,2025-04-16,2025-04,25,Tablet,SmartTV
A03024,V0285,M013,2025-03-08,2025-03,97,Mobile,Android
A03025,V0285,M006,2025-03-13,2025-03,85,Tablet,Web
A03026,V0285,M011,2025-03-31,2025-03,50,Laptop,SmartTV
A03027,V0286,M016,2025-02-01,2025-02,54,TV,iOS
A03028,V0286,M021,2025-04-19,2025-04,91,Mobile,iOS
A03029,V0286,M025,2025-04-09,2025-04,24,TV,Web
A03030,V0286,M007,2025-01-17,2025-01,83,TV,SmartTV
A03031,V0286,M015,2025-04-02,2025-04,48,TV,Android
A03032,V0286,M013,2025-03-14,2025-03,77,Mobile,Web
A03033,V0287,M008,2025-01-03,2025-01,21,Mobile,Web
A03034,V0287,M007,2025-04-18,2025-04,43,TV,SmartTV
A03035,V0287,M005,2025-03-31,2025-03,41,Mobile,Web
A03036,V0287,M003,2025-02-13,2025-02,30,Mobile,Web
A03037,V0287,M015,2025-04-29,2025-04,20,Laptop,Web
A03038,V0288,M001,2025-01-15,2025-01,83,Laptop,iOS
A03039,V0288,M019,2025-02-25,2025-02,54,Laptop,Android
A03040,V0288,M018,2025-01-20,2025-01,99,Tablet,Web
A03041,V0288,M004,2025-02-06,2025-02,55,Tablet,iOS
A03042,V0289,M024,2025-05-02,2025-05,69,Laptop,SmartTV
A03043,V0289,M007,2025-02-16,2025-02,67,Mobile,SmartTV
A03044,V0289,M010,2025-02-06,2025-02,57,Mobile,Web
A03045,V0289,M023,2025-02-24,2025-02,73,Mobile,iOS
A03046,V0289,M018,2025-01-14,2025-01,44,Laptop,SmartTV
A03047,V0289,M017,2025-04-21,2025-04,68,TV,iOS
A03048,V0289,M016,2025-01-04,2025-01,89,Tablet,SmartTV
A03049,V0289,M023,2025-02-13,2025-02,39,Mobile,iOS
A03050,V0289,M020,2025-03-27,2025-03,70,Tablet,Android
A03051,V0289,M003,2025-04-03,2025-04,72,Mobile,iOS
A03052,V0289,M011,2025-04-30,2025-04,97,Laptop,iOS
A03053,V0289,M002,2025-01-25,2025-01,51,TV,Web
A03054,V0289,M019,2025-01-04,2025-01,79,TV,SmartTV
A03055,V0289,M003,2025-02-18,2025-02,77,TV,Android
A03056,V0289,M003,2025-01-28,2025-01,89,Tablet,iOS
A03057,V0289,M024,2025-05-01,2025-05,69,Tablet,Android
A03058,V0289,M006,2025-01-31,2025-01,52,Laptop,Web
A03059,V0289,M024,2025-04-15,2025-04,83,Mobile,Android
A03060,V0289,M018,2025-01-18,2025-01,20,Tablet,Web
A03061,V0289,M010,2025-03-04,2025-03,26,TV,Android
A03062,V0290,M010,2025-02-03,2025-02,66,TV,iOS
A03063,V0290,M021,2025-04-12,2025-04,38,Laptop,Android
A03064,V0290,M007,2025-03-11,2025-03,38,Mobile,Web
A03065,V0290,M010,2025-04-25,2025-04,43,Tablet,iOS
A03066,V0290,M007,2025-02-16,2025-02,100,Laptop,Web
A03067,V0290,M004,2025-02-27,2025-02,80,Tablet,iOS
A03068,V0290,M021,2025-04-30,2025-04,58,Mobile,Android
A03069,V0290,M009,2025-03-30,2025-03,65,Laptop,iOS
A03070,V0290,M013,2025-01-10,2025-01,33,Mobile,iOS
A03071,V0290,M011,2025-01-24,2025-01,75,Tablet,Web
A03072,V0290,M024,2025-04-16,2025-04,81,Tablet,SmartTV
A03073,V0291,M007,2025-04-29,2025-04,27,Mobile,Web
A03074,V0291,M010,2025-04-27,2025-04,23,TV,SmartTV
A03075,V0291,M022,2025-01-23,2025-01,34,Mobile,SmartTV
A03076,V0291,M010,2025-02-03,2025-02,75,Laptop,iOS
A03077,V0291,M002,2025-04-14,2025-04,87,TV,SmartTV
A03078,V0291,M020,2025-02-02,2025-02,61,TV,Web
A03079,V0292,M009,2025-04-22,2025-04,77,Mobile,Android
A03080,V0292,M004,2025-02-27,2025-02,87,Tablet,Web
A03081,V0292,M009,2025-04-21,2025-04,38,Mobile,Android
A03082,V0292,M003,2025-02-12,2025-02,82,TV,iOS
A03083,V0292,M012,2025-03-26,2025-03,46,TV,iOS
A03084,V0292,M002,2025-01-06,2025-01,90,Tablet,Android
A03085,V0292,M010,2025-04-14,2025-04,50,Mobile,iOS
A03086,V0292,M001,2025-01-24,2025-01,52,Mobile,SmartTV
A03087,V0292,M001,2025-01-06,2025-01,31,Tablet,Android
A03088,V0292,M008,2025-02-05,2025-02,83,TV,SmartTV
A03089,V0292,M024,2025-04-28,2025-04,99,Mobile,SmartTV
A03090,V0292,M001,2025-03-28,2025-03,89,Mobile,SmartTV
A03091,V0292,M016,2025-03-08,2025-03,51,Mobile,iOS
A03092,V0292,M001,2025-03-12,2025-03,48,TV,SmartTV
A03093,V0292,M004,2025-01-25,2025-01,51,Tablet,iOS
A03094,V0292,M004,2025-01-22,2025-01,31,Laptop,Web
A03095,V0292,M011,2025-02-06,2025-02,59,TV,iOS
A03096,V0292,M007,2025-03-08,2025-03,21,Mobile,Web
A03097,V0292,M007,2025-03-24,2025-03,55,Tablet,SmartTV
A03098,V0293,M015,2025-03-24,2025-03,93,Laptop,Web
A03099,V0293,M019,2025-03-11,2025-03,75,Tablet,Android
A03100,V0294,M004,2025-01-15,2025-01,37,Laptop,iOS
A03101,V0294,M005,2025-01-24,2025-01,84,TV,Android
A03102,V0294,M021,2025-02-26,2025-02,77,Laptop,iOS
A03103,V0295,M013,2025-02-06,2025-02,87,Laptop,iOS
A03104,V0295,M016,2025-03-09,2025-03,61,TV,SmartTV
A03105,V0295,M008,2025-04-02,2025-04,44,Tablet,Web
A03106,V0295,M006,2025-02-26,2025-02,78,Mobile,iOS
A03107,V0295,M010,2025-01-23,2025-01,99,Mobile,Android
A03108,V0295,M018,2025-03-26,2025-03,90,Mobile,SmartTV
A03109,V0296,M021,2025-02-15,2025-02,61,Laptop,iOS
A03110,V0296,M010,2025-04-12,2025-04,24,Mobile,SmartTV
A03111,V0296,M020,2025-02-14,2025-02,27,Laptop,SmartTV
A03112,V0296,M014,2025-01-07,2025-01,30,TV,Android
A03113,V0297,M005,2025-04-28,2025-04,23,Mobile,Android
A03114,V0297,M007,2025-02-02,2025-02,100,Tablet,iOS
A03115,V0297,M012,2025-01-23,2025-01,23,Laptop,Web
A03116,V0297,M001,2025-05-08,2025-05,74,Tablet,Web
A03117,V0297,M008,2025-03-08,2025-03,68,Mobile,Web
A03118,V0297,M021,2025-02-15,2025-02,76,Tablet,Android
A03119,V0297,M021,2025-03-18,2025-03,23,Mobile,iOS
A03120,V0297,M011,2025-03-02,2025-03,66,Tablet,Android
A03121,V0297,M024,2025-03-21,2025-03,39,Laptop,Android
A03122,V0297,M012,2025-04-18,2025-04,82,Tablet,Android
A03123,V0297,M006,2025-03-23,2025-03,36,Tablet,Android
A03124,V0297,M013,2025-04-26,2025-04,85,Tablet,SmartTV
A03125,V0297,M023,2025-04-10,2025-04,71,TV,Android
A03126,V0297,M009,2025-01-20,2025-01,76,Tablet,SmartTV
A03127,V0297,M017,2025-03-11,2025-03,57,Tablet,SmartTV
A03128,V0297,M003,2025-02-10,2025-02,27,TV,Web
A03129,V0297,M001,2025-01-10,2025-01,33,Laptop,SmartTV
A03130,V0297,M010,2025-02-07,2025-02,50,Laptop,Web
A03131,V0298,M010,2025-01-14,2025-01,73,Tablet,Android
A03132,V0298,M004,2025-02-08,2025-02,63,Tablet,Web
A03133,V0298,M020,2025-04-02,2025-04,65,Laptop,Android
A03134,V0298,M001,2025-04-13,2025-04,55,Laptop,iOS
A03135,V0298,M025,2025-02-01,2025-02,98,Tablet,Android
A03136,V0298,M018,2025-01-21,2025-01,38,Tablet,Android
A03137,V0298,M001,2025-04-20,2025-04,59,TV,Web
A03138,V0298,M022,2025-03-15,2025-03,84,TV,iOS
A03139,V0299,M017,2025-03-12,2025-03,73,Mobile,SmartTV
A03140,V0299,M013,2025-03-08,2025-03,64,Mobile,iOS
A03141,V0299,M002,2025-02-16,2025-02,40,Laptop,Web
A03142,V0299,M007,2025-03-13,2025-03,43,TV,iOS
A03143,V0299,M004,2025-04-13,2025-04,59,Tablet,iOS
A03144,V0299,M008,2025-05-08,2025-05,32,Tablet,iOS
A03145,V0299,M002,2025-02-21,2025-02,27,TV,iOS
A03146,V0299,M020,2025-04-25,2025-04,95,Mobile,iOS
A03147,V0299,M003,2025-03-12,2025-03,21,TV,Web
A03148,V0299,M016,2025-01-30,2025-01,33,Tablet,iOS
A03149,V0299,M019,2025-04-30,2025-04,91,Tablet,iOS
A03150,V0299,M025,2025-01-27,2025-01,69,TV,Web
A03151,V0299,M022,2025-01-14,2025-01,84,Laptop,iOS
A03152,V0299,M019,2025-03-14,2025-03,79,Laptop,Web
A03153,V0299,M001,2025-01-31,2025-01,46,Tablet,Web
A03154,V0299,M008,2025-03-28,2025-03,41,Mobile,iOS
A03155,V0299,M016,2025-02-12,2025-02,87,Tablet,iOS
A03156,V0299,M016,2025-02-05,2025-02,96,Mobile,Android
A03157,V0300,M004,2025-04-17,2025-04,74,Mobile,iOS
A03158,V0300,M025,2025-05-01,2025-05,36,TV,SmartTV
A03159,V0300,M009,2025-05-04,2025-05,35,TV,SmartTV
A03160,V0300,M011,2025-02-28,2025-02,77,Tablet,iOS
A03161,V0300,M001,2025-02-16,2025-02,90,Mobile,Web
A03162,V0300,M012,2025-04-30,2025-04,24,Mobile,Android
A03163,V0300,M021,2025-03-07,2025-03,57,TV,Android
A03164,V0300,M007,2025-04-12,2025-04,40,Mobile,SmartTV
A03165,V0300,M019,2025-01-10,2025-01,97,Tablet,Web
A03166,V0300,M015,2025-03-08,2025-03,80,Mobile,SmartTV
A03167,V0300,M015,2025-04-02,2025-04,75,Mobile,Android
A03168,V0300,M019,2025-04-04,2025-04,38,Mobile,Web
A03169,V0300,M002,2025-01-30,2025-01,58,TV,SmartTV
A03170,V0300,M003,2025-01-02,2025-01,21,TV,Android
A03171,V0300,M012,2025-01-12,2025-01,86,Laptop,Android
A03172,V0300,M010,2025-02-24,2025-02,34,TV,Android
A03173,V0278,M001,2025-04-19,2025-04,97,Laptop,iOS
A03174,V0013,M001,2025-04-15,2025-04,70,Laptop,iOS
A03175,V0308,M001,2025-04-28,2025-04,95,Mobile,iOS
A03176,V0440,M001,2025-04-21,2025-04,77,Mobile,Android
A03177,V0189,M001,2025-04-07,2025-04,99,Mobile,SmartTV
A03178,V0369,M001,2025-05-01,2025-05,81,Tablet,Web
A03179,V0366,M001,2025-04-26,2025-04,95,TV,Android
A03180,V0120,M001,2025-04-22,2025-04,79,Mobile,iOS
A03181,V0167,M001,2025-04-01,2025-04,70,Mobile,Web
A03182,V0216,M001,2025-05-02,2025-05,78,TV,SmartTV
A03183,V0420,M001,2025-05-03,2025-05,95,Tablet,iOS
A03184,V0242,M001,2025-04-21,2025-04,77,Laptop,Web
A03185,V0071,M001,2025-04-08,2025-04,87,Mobile,SmartTV
A03186,V0169,M001,2025-05-02,2025-05,95,Mobile,Android
A03187,V0304,M001,2025-04-15,2025-04,81,Tablet,iOS
A03188,V0186,M001,2025-04-22,2025-04,78,TV,SmartTV
A03189,V0391,M001,2025-04-03,2025-04,91,Tablet,Android
A03190,V0376,M001,2025-04-15,2025-04,82,Mobile,Android
A03191,V0403,M001,2025-04-19,2025-04,79,Tablet,Web
A03192,V0217,M001,2025-04-18,2025-04,94,Tablet,SmartTV
A03193,V0019,M001,2025-04-10,2025-04,81,Mobile,SmartTV
A03194,V0014,M001,2025-04-07,2025-04,84,TV,iOS
A03195,V0238,M001,2025-05-03,2025-05,73,Laptop,SmartTV
A03196,V0387,M001,2025-04-17,2025-04,90,Tablet,Android
A03197,V0341,M001,2025-05-01,2025-05,93,Mobile,Android
A03198,V0250,M001,2025-04-07,2025-04,80,Laptop,Android
A03199,V0009,M001,2025-05-04,2025-05,94,TV,SmartTV
A03200,V0421,M001,2025-04-19,2025-04,72,Laptop,Web
A03201,V0344,M001,2025-04-30,2025-04,75,Tablet,iOS
A03202,V0289,M001,2025-04-11,2025-04,75,Laptop,Web
A03203,V0351,M001,2025-04-26,2025-04,86,Tablet,Android
A03204,V0096,M001,2025-04-29,2025-04,87,Laptop,iOS
A03205,V0214,M001,2025-04-29,2025-04,83,Laptop,Android
A03206,V0229,M001,2025-04-01,2025-04,90,Tablet,Android
A03207,V0245,M001,2025-04-10,2025-04,100,Mobile,Android
A03208,V0107,M001,2025-04-22,2025-04,93,Tablet,SmartTV
A03209,V0355,M001,2025-04-27,2025-04,74,Laptop,Android
A03210,V0458,M001,2025-04-14,2025-04,86,Tablet,SmartTV
A03211,V0209,M001,2025-04-04,2025-04,98,Mobile,Web
A03212,V0471,M001,2025-05-04,2025-05,99,Tablet,Android
A03213,V0030,M001,2025-04-12,2025-04,92,Laptop,Web
A03214,V0133,M001,2025-04-16,2025-04,70,Laptop,iOS
A03215,V0484,M001,2025-05-04,2025-05,96,TV,SmartTV
A03216,V0296,M001,2025-04-13,2025-04,83,Mobile,Web
A03217,V0220,M001,2025-04-29,2025-04,100,Laptop,iOS
A03218,V0099,M001,2025-04-21,2025-04,91,Laptop,SmartTV
A03219,V0030,M001,2025-04-29,2025-04,93,Tablet,SmartTV
A03220,V0364,M001,2025-05-02,2025-05,80,Laptop,Web
A03221,V0224,M001,2025-04-11,2025-04,97,Mobile,iOS
A03222,V0426,M001,2025-04-16,2025-04,95,Laptop,Android
A03223,V0245,M001,2025-04-12,2025-04,76,Tablet,Android
A03224,V0374,M001,2025-04-30,2025-04,76,TV,iOS
A03225,V0090,M001,2025-04-12,2025-04,100,TV,SmartTV
A03226,V0055,M001,2025-04-07,2025-04,94,Mobile,SmartTV
A03227,V0334,M001,2025-04-24,2025-04,98,Tablet,SmartTV
A03228,V0496,M001,2025-04-08,2025-04,85,Mobile,SmartTV
A03229,V0030,M001,2025-04-11,2025-04,94,Laptop,Android
A03230,V0191,M001,2025-05-05,2025-05,73,Laptop,Web
A03231,V0207,M001,2025-05-06,2025-05,88,TV,iOS
A03232,V0090,M001,2025-04-24,2025-04,100,Mobile,SmartTV
A03233,V0005,M001,2025-05-08,2025-05,76,TV,Android
A03234,V0461,M001,2025-04-02,2025-04,75,Tablet,iOS
A03235,V0456,M001,2025-04-07,2025-04,78,TV,SmartTV
A03236,V0254,M001,2025-04-18,2025-04,96,Mobile,iOS
A03237,V0280,M001,2025-04-28,2025-04,70,Mobile,SmartTV
A03238,V0453,M001,2025-04-30,2025-04,98,Mobile,Android
A03239,V0205,M001,2025-04-06,2025-04,99,TV,SmartTV
A03240,V0455,M001,2025-04-03,2025-04,80,Mobile,iOS
A03241,V0299,M001,2025-04-19,2025-04,76,TV,Android
A03242,V0428,M001,2025-04-27,2025-04,84,TV,Web
A03243,V0193,M001,2025-04-18,2025-04,88,TV,iOS
A03244,V0082,M001,2025-04-29,2025-04,88,Laptop,SmartTV
A03245,V0124,M001,2025-04-28,2025-04,99,Mobile,Android
A03246,V0017,M001,2025-05-07,2025-05,93,Tablet,Web
A03247,V0032,M001,2025-04-17,2025-04,75,Laptop,Web
A03248,V0358,M001,2025-04-07,2025-04,89,TV,Android
A03249,V0237,M001,2025-04-09,2025-04,92,TV,SmartTV
A03250,V0277,M001,2025-04-12,2025-04,97,Mobile,Android
A03251,V0061,M001,2025-05-07,2025-05,96,Tablet,Android
A03252,V0334,M001,2025-04-23,2025-04,71,Laptop,SmartTV
A03253,V0065,M001,2025-04-04,2025-04,96,Tablet,SmartTV
A03254,V0203,M001,2025-04-29,2025-04,90,Laptop,Android
A03255,V0442,M001,2025-04-30,2025-04,75,Laptop,Web
A03256,V0302,M001,2025-04-14,2025-04,85,Laptop,Web
A03257,V0232,M001,2025-04-02,2025-04,93,Mobile,SmartTV
A03258,V0418,M001,2025-04-20,2025-04,70,Tablet,SmartTV
A03259,V0386,M001,2025-04-24,2025-04,83,Mobile,Android
A03260,V0280,M001,2025-04-03,2025-04,70,Mobile,Android
A03261,V0085,M001,2025-04-03,2025-04,75,Mobile,Web
A03262,V0452,M001,2025-04-20,2025-04,96,TV,iOS
A03263,V0133,M001,2025-04-18,2025-04,87,Mobile,Android
A03264,V0461,M001,2025-04-12,2025-04,75,Laptop,Android
A03265,V0106,M001,2025-04-16,2025-04,75,Mobile,Android
A03266,V0184,M001,2025-04-16,2025-04,72,Mobile,Android
A03267,V0464,M001,2025-04-24,2025-04,90,Laptop,Web
A03268,V0059,M001,2025-04-04,2025-04,89,TV,Web
A03269,V0169,M001,2025-04-19,2025-04,95,Mobile,Android
A03270,V0298,M001,2025-04-26,2025-04,86,Laptop,Android
A03271,V0387,M001,2025-04-13,2025-04,94,TV,Android
A03272,V0151,M001,2025-04-11,2025-04,97,TV,SmartTV
A03273,V0304,M001,2025-04-11,2025-04,83,TV,iOS
A03274,V0014,M001,2025-05-05,2025-05,81,TV,iOS
A03275,V0426,M001,2025-04-09,2025-04,100,Laptop,Web
A03276,V0083,M001,2025-04-06,2025-04,98,Mobile,SmartTV
A03277,V0385,M001,2025-04-22,2025-04,89,Tablet,Web
A03278,V0488,M001,2025-04-09,2025-04,71,Mobile,Android
A03279,V0496,M001,2025-04-16,2025-04,85,Tablet,Android
A03280,V0247,M001,2025-04-05,2025-04,84,Laptop,Web
A03281,V0082,M001,2025-04-18,2025-04,72,Mobile,SmartTV
A03282,V0305,M001,2025-04-12,2025-04,94,Laptop,iOS
A03283,V0105,M001,2025-05-07,2025-05,98,Tablet,Web
A03284,V0301,M001,2025-04-07,2025-04,74,TV,SmartTV
A03285,V0039,M001,2025-04-29,2025-04,92,TV,iOS
A03286,V0191,M001,2025-05-01,2025-05,77,Tablet,Android
A03287,V0438,M001,2025-04-28,2025-04,100,Laptop,SmartTV
A03288,V0078,M001,2025-04-21,2025-04,91,Tablet,Web
A03289,V0053,M001,2025-04-25,2025-04,98,TV,iOS
A03290,V0062,M001,2025-04-28,2025-04,84,TV,iOS
A03291,V0293,M001,2025-04-01,2025-04,88,TV,Web
A03292,V0448,M001,2025-04-21,2025-04,74,Laptop,iOS
